"Event_name","Event_url","Event_Date","Event_Location","Event_fighter_name","Event_fighter_url","Event_fighter_KD","Event_fighter_STR","Event_fighter_TD","Event_fighter_WiDivision","Event_fighter_win","Event_fighter_win_url","Event_fighter_selection1","Event_fighter_ROUND","Event_fighter_TIME"
"UFC 169: Barao vs Faber 2","http://www.ufcstats.com/event-details/fc31f896cde2bc2e","February 01, 2014","Newark, New Jersey, USA","Chris Cariaso","http://www.ufcstats.com/fighter-details/b2e3aca4cd363477","0","73","0","Flyweight","win","http://www.ufcstats.com/fight-details/b705fb146638d859","U-DEC","3","5:00"
"UFC 169: Barao vs Faber 2","http://www.ufcstats.com/event-details/fc31f896cde2bc2e","February 01, 2014","Newark, New Jersey, USA","Danny Martinez","http://www.ufcstats.com/fighter-details/8a9c6c4301f6d088","0","33","5","Flyweight","","","","3","5:00"
"UFC 169: Barao vs Faber 2","http://www.ufcstats.com/event-details/fc31f896cde2bc2e","February 01, 2014","Newark, New Jersey, USA","Nick Catone","http://www.ufcstats.com/fighter-details/f8fe2053d73d7bcf","0","31","5","Middleweight","win","http://www.ufcstats.com/fight-details/c145e4b6206d4c18","S-DEC","3","5:00"
"UFC 169: Barao vs Faber 2","http://www.ufcstats.com/event-details/fc31f896cde2bc2e","February 01, 2014","Newark, New Jersey, USA","Tom Watson","http://www.ufcstats.com/fighter-details/6809c31286b08d97","0","50","0","Middleweight","","","","3","5:00"
"UFC 169: Barao vs Faber 2","http://www.ufcstats.com/event-details/fc31f896cde2bc2e","February 01, 2014","Newark, New Jersey, USA","Al Iaquinta","http://www.ufcstats.com/fighter-details/59279a7c978f7da0","1","49","0","Lightweight","win","http://www.ufcstats.com/fight-details/b51163f358495b41","U-DEC","3","5:00"
"UFC 169: Barao vs Faber 2","http://www.ufcstats.com/event-details/fc31f896cde2bc2e","February 01, 2014","Newark, New Jersey, USA","Kevin Lee","http://www.ufcstats.com/fighter-details/ee9ebceabfd16fa7","0","39","1","Lightweight","","","","3","5:00"
"UFC 169: Barao vs Faber 2","http://www.ufcstats.com/event-details/fc31f896cde2bc2e","February 01, 2014","Newark, New Jersey, USA","Clint Hester","http://www.ufcstats.com/fighter-details/92b62174c175ce19","1","72","2","Middleweight","win","http://www.ufcstats.com/fight-details/131732f248cd2829","U-DEC","3","5:00"
"UFC 169: Barao vs Faber 2","http://www.ufcstats.com/event-details/fc31f896cde2bc2e","February 01, 2014","Newark, New Jersey, USA","Andy Enz","http://www.ufcstats.com/fighter-details/993d385f5a475375","0","69","0","Middleweight","","","","3","5:00"
"UFC 169: Barao vs Faber 2","http://www.ufcstats.com/event-details/fc31f896cde2bc2e","February 01, 2014","Newark, New Jersey, USA","Rashid Magomedov","http://www.ufcstats.com/fighter-details/7ea1f74cef32f906","0","46","0","Lightweight","win","http://www.ufcstats.com/fight-details/bc9dd73e0a982c08","U-DEC","3","5:00"
"UFC 169: Barao vs Faber 2","http://www.ufcstats.com/event-details/fc31f896cde2bc2e","February 01, 2014","Newark, New Jersey, USA","Anthony Rocco Martin","http://www.ufcstats.com/fighter-details/5331b25a60417ffb","0","18","1","Lightweight","","","","3","5:00"
"UFC 169: Barao vs Faber 2","http://www.ufcstats.com/event-details/fc31f896cde2bc2e","February 01, 2014","Newark, New Jersey, USA","Neil Magny","http://www.ufcstats.com/fighter-details/84b3e7d38f2d2ec5","0","71","1","Welterweight","win","http://www.ufcstats.com/fight-details/7a91b26b3e231fff","U-DEC","3","5:00"
"UFC 169: Barao vs Faber 2","http://www.ufcstats.com/event-details/fc31f896cde2bc2e","February 01, 2014","Newark, New Jersey, USA","Gasan Umalatov","http://www.ufcstats.com/fighter-details/7a39bbac8cc0fa70","0","34","2","Welterweight","","","","3","5:00"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Benson Henderson","http://www.ufcstats.com/fighter-details/2676b28836a5a836","0","46","4","Lightweight","win","http://www.ufcstats.com/fight-details/7fda79ba69b06c0b","S-DEC","5","5:00"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Josh Thomson","http://www.ufcstats.com/fighter-details/a566371ba2ad7152","0","19","4","Lightweight","","","","5","5:00"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Stipe Miocic","http://www.ufcstats.com/fighter-details/d28dee5c705991df","0","63","1","Heavyweight","win","http://www.ufcstats.com/fight-details/77d82e8a220053ea","U-DEC","3","5:00"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Gabriel Gonzaga","http://www.ufcstats.com/fighter-details/270b89c00ef0c55c","0","29","1","Heavyweight","","","","3","5:00"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Donald Cerrone","http://www.ufcstats.com/fighter-details/1d00756835ca67c9","1","16","1","Lightweight","win","http://www.ufcstats.com/fight-details/ca8e482388e7ac82","KO/TKO","1","4:40"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Adriano Martins","http://www.ufcstats.com/fighter-details/7dcf06c1967801c1","0","13","0","Lightweight","","","","1","4:40"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Jeremy Stephens","http://www.ufcstats.com/fighter-details/18968f97ad34f15c","0","40","1","Featherweight","win","http://www.ufcstats.com/fight-details/6fdcd1caa0e9d239","U-DEC","3","5:00"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Darren Elkins","http://www.ufcstats.com/fighter-details/92a9aa9c93192871","0","21","0","Featherweight","","","","3","5:00"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Alex Caceres","http://www.ufcstats.com/fighter-details/7aa3d6964eff4877","1","53","1","Bantamweight","win","http://www.ufcstats.com/fight-details/6a7f68feb5c0755d","SUB","3","4:39"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Sergio Pettis","http://www.ufcstats.com/fighter-details/de75d1c45a39e221","0","49","1","Bantamweight","","","","3","4:39"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Eddie Wineland","http://www.ufcstats.com/fighter-details/fc9a9559a05f2704","1","54","0","Bantamweight","win","http://www.ufcstats.com/fight-details/97ad3419f2029ba1","KO/TKO","2","4:16"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Yves Jabouin","http://www.ufcstats.com/fighter-details/b4eeac608fc82f88","0","33","0","Bantamweight","","","","2","4:16"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Chico Camus","http://www.ufcstats.com/fighter-details/32be4b7f7de1c905","0","12","2","Bantamweight","nc","http://www.ufcstats.com/fight-details/80cb366cd1e54aec","Overturned","3","5:00"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Yaotzin Meza","http://www.ufcstats.com/fighter-details/3623bd267a2eef2e","0","12","1","Bantamweight","","","","3","5:00"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Hugo Viana","http://www.ufcstats.com/fighter-details/f95381efb3051d81","1","79","0","Bantamweight","win","http://www.ufcstats.com/fight-details/df7cf7ef41eccbe6","U-DEC","3","5:00"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Ramiro Hernandez","http://www.ufcstats.com/fighter-details/915c8d39d4a0e7d1","0","40","0","Bantamweight","","","","3","5:00"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Daron Cruickshank","http://www.ufcstats.com/fighter-details/5f99b2bafb10305f","2","46","1","Lightweight","win","http://www.ufcstats.com/fight-details/3f1d1bd33a296f26","KO/TKO","2","4:56"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Mike Rio","http://www.ufcstats.com/fighter-details/af90b10c785ced3e","0","10","0","Lightweight","","","","2","4:56"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","George Sullivan","http://www.ufcstats.com/fighter-details/6c7e25571490aa3b","0","61","2","Welterweight","win","http://www.ufcstats.com/fight-details/ea0f7fe570c1533f","U-DEC","3","5:00"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Mike Rhodes","http://www.ufcstats.com/fighter-details/b7ad576b8ae115e6","0","51","2","Welterweight","","","","3","5:00"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Nikita Krylov","http://www.ufcstats.com/fighter-details/1091d4d957141094","1","11","0","Heavyweight","win","http://www.ufcstats.com/fight-details/e53c8a20819f9be6","KO/TKO","1","0:25"
"UFC on FOX: Henderson vs Thomson","http://www.ufcstats.com/event-details/a8d521d913df4e31","January 25, 2014","Chicago, Illinois, USA","Walt Harris","http://www.ufcstats.com/fighter-details/03f982ca3735070c","0","1","0","Heavyweight","","","","1","0:25"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Luke Rockhold","http://www.ufcstats.com/fighter-details/00e11b5c8b7bfeeb","1","12","0","Middleweight","win","http://www.ufcstats.com/fight-details/0f3e6876516edeaf","KO/TKO","1","2:31"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Constantinos Philippou","http://www.ufcstats.com/fighter-details/05560764359161e4","0","4","0","Middleweight","","","","1","2:31"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Brad Tavares","http://www.ufcstats.com/fighter-details/0c6d9ea8306c029e","0","45","2","Middleweight","win","http://www.ufcstats.com/fight-details/8d6392d59e1ca099","U-DEC","3","5:00"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Lorenz Larkin","http://www.ufcstats.com/fighter-details/9450848a71d53776","0","39","0","Middleweight","","","","3","5:00"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","TJ Dillashaw","http://www.ufcstats.com/fighter-details/c849740a3ff51931","0","117","2","Bantamweight","win","http://www.ufcstats.com/fight-details/55139052f4641670","U-DEC","3","5:00"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Mike Easton","http://www.ufcstats.com/fighter-details/bc7230f231701d66","0","46","0","Bantamweight","","","","3","5:00"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Yoel Romero","http://www.ufcstats.com/fighter-details/f77c68bb4be8516d","0","60","0","Middleweight","win","http://www.ufcstats.com/fight-details/7e3609b672c7ecf9","KO/TKO","3","3:23"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Derek Brunson","http://www.ufcstats.com/fighter-details/b1a3e0aca758b322","0","38","3","Middleweight","","","","3","3:23"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","John Moraga","http://www.ufcstats.com/fighter-details/92437c6775b3f7d1","0","43","0","Flyweight","win","http://www.ufcstats.com/fight-details/eea06604a47ea9a8","S-DEC","3","5:00"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Dustin Ortiz","http://www.ufcstats.com/fighter-details/f53c1f4ceeed8c08","0","35","2","Flyweight","","","","3","5:00"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Cole Miller","http://www.ufcstats.com/fighter-details/282fa667ff9c51ed","1","38","0","Featherweight","win","http://www.ufcstats.com/fight-details/fac335e6aeff29f5","SUB","2","1:54"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Sam Sicilia","http://www.ufcstats.com/fighter-details/b8aef0faf4ce9b31","0","14","0","Featherweight","","","","2","1:54"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Ramsey Nijem","http://www.ufcstats.com/fighter-details/22aa91e402d0fe1f","0","46","5","Lightweight","win","http://www.ufcstats.com/fight-details/bbb810f50d60b31a","U-DEC","3","5:00"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Justin Edwards","http://www.ufcstats.com/fighter-details/e56daf7725a0b5ab","0","25","0","Lightweight","","","","3","5:00"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Elias Silverio","http://www.ufcstats.com/fighter-details/52ba464d9068d871","1","81","4","Lightweight","win","http://www.ufcstats.com/fight-details/3b8b70b448b0c604","U-DEC","3","5:00"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Isaac Vallie-Flagg","http://www.ufcstats.com/fighter-details/c295de4e10acd4c9","0","21","0","Lightweight","","","","3","5:00"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Trevor Smith","http://www.ufcstats.com/fighter-details/f797f0c57a83353e","0","57","1","Middleweight","win","http://www.ufcstats.com/fight-details/94608c62dd497366","S-DEC","3","5:00"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Brian Houston","http://www.ufcstats.com/fighter-details/36fbaa49a09ff997","0","30","1","Middleweight","","","","3","5:00"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Louis Smolka","http://www.ufcstats.com/fighter-details/d2bc285ead803db0","0","92","0","Flyweight","win","http://www.ufcstats.com/fight-details/c2f70bd2fc1bac73","U-DEC","3","5:00"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Alptekin Ozkilic","http://www.ufcstats.com/fighter-details/e18a19001a3f7c7d","0","60","9","Flyweight","","","","3","5:00"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Vinc Pichel","http://www.ufcstats.com/fighter-details/c77a953488e5607d","0","44","8","Lightweight","win","http://www.ufcstats.com/fight-details/1143d37503a9527d","U-DEC","3","5:00"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Garett Whiteley","http://www.ufcstats.com/fighter-details/129537073431e52e","0","44","0","Lightweight","","","","3","5:00"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Beneil Dariush","http://www.ufcstats.com/fighter-details/08af939f41b5a57b","1","9","0","Lightweight","win","http://www.ufcstats.com/fight-details/6f3e189c393c0e09","SUB","1","1:45"
"UFC Fight Night: Rockhold vs Philippou","http://www.ufcstats.com/event-details/30a09e43f15f1d75","January 15, 2014","Duluth, Georgia, USA","Charlie Brenneman","http://www.ufcstats.com/fighter-details/98f6da59d765ec94","0","5","0","Lightweight","","","","1","1:45"
"UFC Fight Night: Saffiedine vs Lim","http://www.ufcstats.com/event-details/e5c9de15bb58b1c6","January 04, 2014","Singapore, Singapore","Tarec Saffiedine","http://www.ufcstats.com/fighter-details/0749d968e932df53","3","120","1","Welterweight","win","http://www.ufcstats.com/fight-details/3ff7d02ef633ee22","U-DEC","5","5:00"
"UFC Fight Night: Saffiedine vs Lim","http://www.ufcstats.com/event-details/e5c9de15bb58b1c6","January 04, 2014","Singapore, Singapore","Hyun Gyu Lim","http://www.ufcstats.com/fighter-details/203c957eac95dd87","0","122","0","Welterweight","","","","5","5:00"
"UFC Fight Night: Saffiedine vs Lim","http://www.ufcstats.com/event-details/e5c9de15bb58b1c6","January 04, 2014","Singapore, Singapore","Tatsuya Kawajiri","http://www.ufcstats.com/fighter-details/80d918336163b80c","0","32","3","Featherweight","win","http://www.ufcstats.com/fight-details/07d1d120dab41893","SUB","2","0:50"
